Player_ID,Age,Country,Studio_Region,Game_Title,Genre,Game_Mode,Platform,Device_Type,Sales_Channel,Game_Release_Year,Join_Date,Last_Login,Session_Start_Time,Session_End_Time,Daily_Playtime (mins),In_Game_Purchases ($),Units_Sold,Revenue_Generated ($),Membership_Tier,Favorite_Mode,Support_Tickets_Raised,Refund_Requested,Marketing_Source,Churned
P5889,16.0,Germany,Delhi,Call of Duty,Sports,Team Deathmatch,Console,Switch,PlayStation Store,2025,2023-03-13,2023-09-25,15:13:00,18:12:00,179,66.25,3,198.75,Free,Solo,1,No,Influencer,Yes
P5890,14.0,India,Hyderabad,Minecraft,Adventure,Ranked,Mobile,iPhone 14,App Store,2020,2023-05-16,2025-05-02,15:14:00,17:37:00,143,122.72,4,490.88,Premium,Team,1,No,Influencer,No
P5891,16.0,Germany,Kolkata,Fortnite,Survival,Ranked,PC,Android Tablet,Company Website,2021,2021-04-20,2024-12-23,14:34:00,17:31:00,177,16.74,4,66.96,Premium,Ranked,0,No,Influencer,Yes
P5892,27.0,Canada,Chennai,PUBG,Survival,Solo,Console,Android Tablet,Steam,2021,2022-09-05,2024-05-10,20:45:00,22:43:00,118,128.8,2,257.6,Free,Ranked,0,No,YouTube,Yes
P5893,27.0,Canada,Hyderabad,PUBG,Strategy,Team Deathmatch,Mobile,Android Tablet,Company Website,2018,2019-10-01,2020-04-10,13:57:00,15:38:00,101,79.62,5,398.1,Premium,Ranked,1,No,Influencer,Yes
P5894,,,Chennai,PUBG,Survival,Zombies,Console,Gaming PC,Company Website,2021,2020-06-16,2023-01-27,22:21:00,23:45:00,84,187.51,3,562.53,Free,Solo,4,Yes,In-Game Promo,Yes
P5895,25.0,UK,Chennai,FIFA 24,FPS,Battle Royale,Console,,App Store,2023,2022-03-02,2023-11-28,16:30:00,19:09:00,159,,5,831.3,Premium,Team,0,No,Referral,Yes
P5896,,Brazil,Chennai,PUBG,FPS,Battle Royale,Mobile,PS5,Steam,2023,2022-09-27,2023-05-09,14:38:00,17:35:00,177,184.04,2,368.08,Premium,Team,0,No,In-Game Promo,Yes
P5897,37.0,Canada,Pune,Call of Duty,Adventure,Solo,Mobile,Switch,PlayStation Store,2023,2023-05-31,2024-01-03,09:54:00,12:24:00,150,1.08,1,1.08,Free,Ranked,1,No,Ads,Yes
P5898,14.0,Germany,Pune,Call of Duty,Battle Royale,Team Deathmatch,Mobile,Switch,Steam,2018,2020-01-02,2020-04-19,15:04:00,15:54:00,50,105.28,4,421.12,Premium,Solo,1,No,In-Game Promo,Yes
P5899,32.0,Canada,Kolkata,FIFA 24,Survival,Solo,Console,Xbox Series X,PlayStation Store,2024,2023-05-04,2024-02-19,09:31:00,11:24:00,113,48.48,5,242.4,Free,Ranked,0,No,Influencer,Yes
P5900,27.0,UK,Pune,Minecraft,Sports,Solo,Console,,Steam,2024,2019-05-24,2024-12-07,09:23:00,10:57:00,94,0.92,1,0.92,VIP,Ranked,3,Yes,In-Game Promo,Yes
P5901,44.0,Brazil,Bangalore,Call of Duty,FPS,Team Deathmatch,Mobile,Gaming PC,PlayStation Store,2019,2022-10-06,2025-06-11,23:14:00,23:50:00,36,55.22,1,55.22,Premium,Solo,2,No,Ads,No
P5902,36.0,USA,Hyderabad,FIFA 24,Battle Royale,Solo,PC,xbox,PlayStation Store,2018,2020-01-10,2021-01-23,23:58:00,01:32:00,-1346,121.28,2,242.56,Premium,Ranked,0,No,Ads,Yes
P5903,19.0,India,Hyderabad,PUBG,Sports,Zombies,PC,Switch,Company Website,2020,2021-06-29,2022-12-14,16:25:00,18:47:00,142,97.36,5,486.8,Premium,Solo,2,No,In-Game Promo,Yes
P5904,15.0,Brazil,Hyderabad,Apex Legends,Adventure,Zombies,Console,iPhone 14,PlayStation Store,2021,2021-01-06,2024-04-12,10:37:00,12:38:00,121,121.73,5,608.65,Premium,Ranked,0,No,Ads,Yes
P5905,17.0,Germany,Bangalore,Minecraft,FPS,Zombies,Console,Android Tablet,Steam,2025,2024-01-09,2024-01-17,22:19:00,23:43:00,84,44.81,3,134.43,VIP,,2,No,Referral,Yes
P5906,18.0,Germany,Kolkata,Minecraft,Battle Royale,Ranked,Mobile,,App Store,2023,2023-02-08,2023-02-17,19:26:00,22:25:00,179,141.72,2,283.44,Free,Team,0,No,YouTube,Yes
P5907,22.0,Brazil,Kolkata,FIFA 24,Adventure,Solo,PC,Switch,App Store,2020,2021-02-02,2025-05-26,17:08:00,17:36:00,28,157.08,5,785.4,Free,Solo,1,No,YouTube,No
P5908,31.0,USA,Hyderabad,Minecraft,Adventure,Ranked,PC,Xbox Series X,Company Website,2018,2024-05-18,2025-01-26,12:09:00,13:34:00,85,50.1,3,150.3,Premium,Solo,0,No,Influencer,Yes
P5909,31.0,UK,Chennai,Fortnite,FPS,Solo,PC,Gaming PC,Company Website,2023,2022-07-19,2023-05-23,19:31:00,20:28:00,57,,5,272.65,Free,Team,1,No,In-Game Promo,Yes
P5910,43.0,Germany,Pune,Call of Duty,FPS,Team Deathmatch,Mobile,Gaming PC,App Store,2024,2019-04-12,2020-07-20,21:18:00,22:43:00,85,133.05,2,266.1,Premium,Team,0,No,YouTube,Yes
P5911,17.0,UK,Pune,Call of Duty,Strategy,Zombies,Console,PS5,Company Website,2025,2022-09-07,2025-04-26,20:05:00,20:59:00,54,47.52,3,142.56,Premium,Ranked,1,No,Influencer,Yes
P5912,37.0,Germany,Hyderabad,Apex Legends,Adventure,Zombies,Mobile,PS5,Steam,2024,2021-09-11,2022-08-13,15:24:00,16:19:00,55,,4,298.88,Premium,,0,No,Influencer,Yes
P5913,16.0,India,Kolkata,Minecraft,Battle Royale,Zombies,Mobile,,Company Website,2018,2021-09-30,2023-02-21,12:14:00,12:54:00,40,84.81,5,424.05,VIP,Ranked,0,No,In-Game Promo,Yes
P5914,17.0,Germany,Bangalore,FIFA 24,Adventure,Zombies,PC,ps5,Company Website,2019,2022-04-06,2024-08-09,09:07:00,09:31:00,24,123.89 USD,3,371.67,Premium,Solo,0,No,Ads,Yes
P5915,,Canada,Bangalore,Fortnite,Adventure,Team Deathmatch,Mobile,Xbox Series X,Steam,2021,2019-11-13,2020-07-25,19:54:00,20:33:00,39,157.17,4,628.68,Premium,Solo,2,No,Influencer,Yes
P5916,20.0,India,Delhi,Minecraft,Survival,Solo,PC,Switch,PlayStation Store,2024,2021-04-27,2021-11-28,17:11:00,18:32:00,81,43.97,5,219.85,Free,Solo,0,No,YouTube,Yes
P5917,24.0,Brazil,Pune,Call of Duty,Sports,Battle Royale,Mobile,iPhone 14,Steam,2018,2020-12-24,2022-09-23,08:38:00,10:56:00,138,62.65,4,250.6,Free,Team,0,No,YouTube,Yes
P5918,30.0,Canada,Hyderabad,Call of Duty,FPS,Battle Royale,Mobile,Switch,Steam,2024,2021-09-05,2024-02-25,23:18:00,23:48:00,30,153.88,1,153.88,Premium,Team,0,No,Referral,Yes
P5919,45.0,UK,Hyderabad,Fortnite,FPS,Solo,PC,Xbox Series X,Steam,2018,2023-05-09,2023-11-02,15:03:00,16:39:00,96,5.99,3,17.97,VIP,Ranked,0,No,Influencer,Yes
P5920,,USA,Pune,Minecraft,,Team Deathmatch,Mobile,Xbox Series X,App Store,2024,2022-07-19,2023-05-14,21:30:00,23:04:00,94,123.81,5,619.05,Premium,Team,2,No,Ads,Yes
P5921,20.0,Germany,Delhi,Fortnite,Survival,Team Deathmatch,Console,PS5,Company Website,2020,2023-02-20,2024-10-23,14:49:00,17:01:00,132,98.31,3,294.93,Free,Team,0,No,Ads,Yes
P5922,35.0,USA,Chennai,Apex Legends,Survival,Zombies,Mobile,Gaming PC,Steam,2022,2024-09-22,2025-01-30,08:40:00,09:14:00,34,111.88,1,111.88,VIP,,2,No,Influencer,Yes
P5923,42.0,USA,Delhi,PUBG,Strategy,Ranked,Console,iPhone 14,Company Website,2019,2024-10-15,2024-11-16,15:18:00,18:11:00,173,145.71,1,145.71,Premium,Team,0,No,Ads,Yes
P5924,26.0,Canada,Bangalore,Call of Duty,Adventure,Battle Royale,Mobile,,PlayStation Store,2023,2023-03-30,2023-10-12,22:39:00,00:55:00,-1304,45.57,4,182.28,Premium,Team,1,No,In-Game Promo,Yes
P5925,14.0,India,Chennai,Apex Legends,,Battle Royale,PC,,App Store,2020,2020-02-26,2020-09-16,13:58:00,15:37:00,99,48.34,3,145.02,VIP,Team,3,Yes,YouTube,Yes
P5926,31.0,India,Delhi,Fortnite,FPS,Zombies,Mobile,PS5,PlayStation Store,2023,2023-03-30,2025-06-08,20:58:00,23:08:00,130,172.07,3,516.21,Free,Solo,0,No,Referral,No
P5927,35.0,USA,Bangalore,Call of Duty,Adventure,Battle Royale,Console,Xbox Series X,PlayStation Store,2023,2024-06-18,2024-12-21,23:30:00,01:53:00,-1297,120.2,4,480.8,Premium,Team,2,No,Influencer,Yes
P5928,19.0,USA,Delhi,Apex Legends,Sports,Zombies,Console,Switch,PlayStation Store,2022,2020-03-18,2020-04-01,09:51:00,12:33:00,162,81.94,1,81.94,Free,Team,0,No,Ads,Yes
P5929,28.0,Germany,Delhi,Fortnite,FPS,Team Deathmatch,Console,Gaming PC,Steam,2018,2020-11-23,2025-02-20,09:05:00,09:43:00,38,140.19,3,420.57,Free,Ranked,2,No,In-Game Promo,Yes
P5930,28.0,UK,Delhi,Apex Legends,Battle Royale,Zombies,PC,PlayStation 5,Steam,2018,2023-07-21,2023-09-11,08:14:00,08:30:00,16,,5,749.6,Free,Team,0,No,Ads,Yes
P5931,37.0,India,Hyderabad,FIFA 24,Sports,Solo,Console,PS5,App Store,2019,2021-06-29,2022-03-16,13:41:00,14:30:00,49,84.29,3,252.87,Free,Ranked,0,No,Influencer,Yes
P5932,16.0,Canada,Kolkata,FIFA 24,Survival,Ranked,Mobile,iPhone 14,Steam,2022,2022-08-27,2025-02-17,16:31:00,17:16:00,45,51.64,2,103.28,Free,Solo,0,No,YouTube,Yes
P5933,35.0,,Bangalore,FIFA 24,Adventure,Battle Royale,Mobile,Android Tablet,App Store,2021,2023-05-25,2024-04-26,21:32:00,23:21:00,109,144.21,4,576.84,Premium,Ranked,0,No,Referral,Yes
P5934,14.0,USA,Delhi,PUBG,Adventure,Zombies,PC,Gaming PC,App Store,2023,2023-11-24,2024-03-13,18:04:00,19:01:00,57,4.59,3,13.77,Free,Ranked,0,No,YouTube,Yes
P5935,35.0,Canada,Kolkata,Apex Legends,,Ranked,PC,iPhone 14,App Store,2019,2021-07-04,2025-06-24,13:04:00,14:31:00,87,136.45,1,136.45,VIP,Team,1,No,Ads,No
P5936,31.0,,Chennai,Minecraft,Battle Royale,Ranked,Console,Switch,Company Website,2022,2023-12-17,2025-02-08,19:00:00,20:42:00,102,59.53,4,238.12,Free,Team,1,No,Referral,Yes
P5937,18.0,USA,Chennai,Apex Legends,Survival,Ranked,PC,,Company Website,2020,2024-07-19,2025-06-14,16:46:00,17:38:00,52,126.7,4,506.8,Premium,Solo,0,No,Ads,No
P5938,43.0,Canada,Bangalore,Apex Legends,Sports,Team Deathmatch,Mobile,Xbox Series X,PlayStation Store,2020,2021-03-01,2023-08-05,11:12:00,13:40:00,148,21.91,2,43.82,Free,Solo,0,No,Influencer,Yes
P5939,,,Pune,Minecraft,FPS,Battle Royale,Console,Xbox Series X,Company Website,2023,2023-05-16,2023-10-21,19:09:00,19:56:00,47,145.93,3,437.79,Free,Solo,0,No,Influencer,Yes
P5940,29.0,Canada,Pune,Fortnite,Strategy,Zombies,Mobile,xbox,Company Website,2018,2024-06-06,2024-12-01,11:28:00,12:38:00,70,15.06 USD,1,15.06,Free,Solo,2,No,Referral,Yes
P5941,31.0,Canada,Bangalore,Fortnite,Survival,Zombies,PC,Gaming PC,Steam,2020,2024-04-10,2024-12-30,11:22:00,13:30:00,128,142.86,5,714.3,Free,Ranked,0,No,YouTube,Yes
P5942,,Brazil,Bangalore,Call of Duty,Strategy,Ranked,PC,PS5,PlayStation Store,2024,2021-07-16,2023-07-30,19:11:00,20:25:00,74,18.71,2,37.42,VIP,Team,1,No,Influencer,Yes
P5943,24.0,Germany,Chennai,FIFA 24,FPS,Battle Royale,Mobile,iPhone 14,Steam,2022,2022-01-07,2025-02-16,20:41:00,21:08:00,27,21.21,1,21.21,Free,,0,No,Ads,Yes
P5944,13.0,India,Pune,Minecraft,Battle Royale,Zombies,Mobile,Android Tablet,PlayStation Store,2024,2019-06-12,2024-12-10,14:12:00,14:55:00,43,36.6,4,146.4,Premium,,0,No,YouTube,Yes
P5945,,India,Delhi,Fortnite,FPS,Solo,PC,Xbox Series X,App Store,2021,2022-04-12,2022-12-25,11:58:00,14:19:00,141,,1,165.41,Premium,Team,0,No,Referral,Yes
P5946,20.0,USA,Chennai,Minecraft,Sports,Zombies,Console,Switch,PlayStation Store,2025,2024-05-17,2024-11-25,19:46:00,21:32:00,106,161.93,2,323.86,VIP,Team,0,No,Referral,Yes
P5947,30.0,USA,Pune,FIFA 24,Strategy,Team Deathmatch,Console,Android Tablet,App Store,2025,2023-05-12,2023-11-05,17:52:00,20:35:00,163,35.5,5,177.5,Premium,Ranked,0,No,Influencer,Yes
P5948,33.0,USA,Chennai,PUBG,Strategy,Battle Royale,Mobile,PS5,Company Website,2018,2020-10-28,2023-03-21,12:17:00,13:52:00,95,,2,217.22,Free,Team,2,No,Referral,Yes
P5949,18.0,Germany,Delhi,Fortnite,FPS,Ranked,PC,Switch,App Store,2024,2019-12-27,2023-09-19,08:33:00,10:32:00,119,34.19,2,68.38,Free,Ranked,2,No,In-Game Promo,Yes
P5950,18.0,,Pune,Call of Duty,Strategy,Team Deathmatch,Console,Android Tablet,App Store,2020,2022-08-30,2022-11-02,19:21:00,21:13:00,112,131.57,5,657.85,Free,Team,0,No,Referral,Yes
P5951,25.0,Brazil,Pune,Call of Duty,Adventure,Team Deathmatch,PC,PS5,App Store,2019,2022-10-23,2023-11-08,14:35:00,17:01:00,146,57.62,4,230.48,Premium,Team,0,No,Referral,Yes
P5952,31.0,Germany,Hyderabad,Apex Legends,Sports,Ranked,PC,Gaming PC,Company Website,2024,2019-09-18,2021-02-01,14:06:00,16:23:00,137,77.23,1,77.23,Premium,Ranked,3,Yes,In-Game Promo,Yes
P5953,,UK,Kolkata,Minecraft,FPS,Solo,Mobile,,Company Website,2018,2024-01-05,2024-06-19,17:02:00,17:48:00,46,2.36,4,9.44,Free,Ranked,0,No,YouTube,Yes
P5954,30.0,India,Pune,Apex Legends,FPS,Battle Royale,PC,Switch,Steam,2025,2021-04-25,2022-03-04,18:47:00,20:43:00,116,,5,326.95,Premium,Ranked,3,Yes,In-Game Promo,Yes
P5955,16.0,UK,Kolkata,Fortnite,Adventure,Zombies,Console,,PlayStation Store,2022,2023-09-16,2024-08-20,08:49:00,09:55:00,66,30.35,1,30.35,VIP,Solo,0,No,Ads,Yes
P5956,,India,Chennai,PUBG,Strategy,Solo,Mobile,iPhone 14,PlayStation Store,2021,2022-06-23,2025-05-18,14:48:00,17:03:00,135,187.37,4,749.48,Premium,Solo,1,No,YouTube,No
P5957,39.0,India,Chennai,PUBG,Survival,Battle Royale,Mobile,Switch,Company Website,2023,2022-04-11,2025-01-05,22:16:00,00:16:00,-1320,149.35,1,149.35,Premium,Ranked,0,No,YouTube,Yes
P5958,25.0,Brazil,Kolkata,PUBG,FPS,Zombies,Console,Switch,PlayStation Store,2023,2024-10-23,2025-02-27,19:06:00,20:26:00,80,78.93,1,78.93,VIP,Team,0,No,Ads,Yes
P5959,36.0,Canada,Kolkata,PUBG,Strategy,Solo,PC,xbox,App Store,2022,2019-10-07,2023-11-08,16:00:00,16:44:00,44,182.03,4,728.12,Free,Ranked,0,No,Referral,Yes
P5960,33.0,UK,Pune,PUBG,Strategy,Battle Royale,Console,Xbox Series X,Steam,2023,2024-10-30,2025-05-06,10:12:00,11:50:00,98,73.67,2,147.34,VIP,Team,2,No,YouTube,No
P5961,13.0,India,Chennai,PUBG,Strategy,Battle Royale,Mobile,Switch,Company Website,2023,2022-08-11,2024-11-03,09:25:00,11:23:00,118,,3,254.76,Free,Team,0,No,In-Game Promo,Yes
P5962,,UK,Bangalore,Fortnite,,Ranked,Console,Switch,PlayStation Store,2024,2020-10-31,2025-02-09,11:35:00,13:05:00,90,101.98,4,407.92,Free,Team,0,No,In-Game Promo,Yes
P5963,31.0,,Kolkata,PUBG,FPS,Zombies,Console,Gaming PC,Steam,2025,2021-09-13,2025-05-05,16:44:00,19:05:00,141,,2,116.6,Premium,Ranked,1,No,YouTube,No
P5964,25.0,India,Pune,Call of Duty,Strategy,Ranked,Console,PS5,Company Website,2019,2019-07-03,2021-03-23,09:48:00,10:42:00,54,128.74,2,257.48,Free,Solo,0,No,In-Game Promo,Yes
P5965,38.0,India,Chennai,Fortnite,FPS,Battle Royale,Mobile,Gaming PC,PlayStation Store,2019,2021-08-05,2022-06-27,16:54:00,17:19:00,25,164.13,4,656.52,Premium,Solo,0,No,In-Game Promo,Yes
P5966,26.0,India,Kolkata,Fortnite,Battle Royale,Solo,PC,Android Tablet,Steam,2018,2019-07-31,2021-07-26,12:54:00,14:37:00,103,117.53,1,117.53,Free,Solo,2,No,YouTube,Yes
P5967,34.0,USA,Kolkata,FIFA 24,Battle Royale,Zombies,PC,iPhone 14,App Store,2019,2019-10-18,2022-06-01,11:02:00,12:15:00,73,10.77 USD,3,32.31,Free,,0,No,YouTube,Yes
P5968,29.0,Canada,Bangalore,PUBG,Strategy,Solo,Console,PS5,App Store,2021,2024-09-21,2024-09-24,23:57:00,01:42:00,-1335,71.82,3,215.46,VIP,Solo,0,No,YouTube,Yes
P5969,,Brazil,Delhi,FIFA 24,Sports,Solo,PC,Gaming PC,App Store,2024,2023-02-04,2023-02-28,23:10:00,00:17:00,-1373,18.22,2,36.44,VIP,Solo,1,No,Influencer,Yes
P5970,22.0,Brazil,Chennai,FIFA 24,Sports,Ranked,PC,iPhone 14,Company Website,2023,2021-06-20,2025-05-16,10:19:00,12:55:00,156,153.53 USD,1,153.53,Premium,Solo,4,Yes,Influencer,No
P5971,21.0,USA,Kolkata,Fortnite,Battle Royale,Battle Royale,Mobile,,Steam,2021,2019-03-25,2019-04-30,12:02:00,14:11:00,129,122.61,4,490.44,Premium,Team,0,No,In-Game Promo,Yes
P5972,33.0,,Chennai,Call of Duty,FPS,Ranked,Mobile,Switch,Steam,2025,2021-12-18,2023-09-03,10:46:00,11:24:00,38,93.27,4,373.08,Free,Solo,3,Yes,In-Game Promo,Yes
P5973,31.0,Germany,Delhi,Apex Legends,Battle Royale,Ranked,Mobile,ps5,Company Website,2021,2022-11-17,2024-04-22,16:12:00,17:37:00,85,126.76,4,507.04,Free,Team,0,No,Influencer,Yes
P5974,14.0,USA,Chennai,Call of Duty,Adventure,Battle Royale,PC,iPhone 14,Steam,2020,2024-03-22,2024-04-24,10:03:00,12:47:00,164,,5,772.15,Premium,Team,2,No,Influencer,Yes
P5975,33.0,USA,Pune,Minecraft,Adventure,Ranked,PC,Gaming PC,App Store,2020,2021-04-01,2022-10-26,14:03:00,15:36:00,93,8.57,2,17.14,Free,Ranked,1,No,In-Game Promo,Yes
P5976,36.0,,Chennai,Call of Duty,FPS,Battle Royale,Console,Xbox Series X,App Store,2019,2023-02-14,2023-12-01,17:29:00,20:22:00,173,142.83,5,714.15,Free,Ranked,0,No,In-Game Promo,Yes
P5977,33.0,Canada,Bangalore,Call of Duty,Battle Royale,Zombies,Mobile,Xbox Series X,PlayStation Store,2019,2019-10-07,2024-05-14,14:17:00,16:38:00,141,3.1,1,3.1,Premium,Team,0,No,In-Game Promo,Yes
P5978,28.0,Canada,Kolkata,Minecraft,Adventure,Solo,PC,Android Tablet,PlayStation Store,2024,2021-05-22,2021-12-01,23:42:00,01:41:00,-1321,129.66,1,129.66,Premium,Solo,0,No,YouTube,Yes
P5979,17.0,India,Bangalore,Call of Duty,Adventure,Solo,Mobile,Android Tablet,Steam,2023,2023-08-14,2024-12-10,18:32:00,20:32:00,120,51.9,5,259.5,Free,Ranked,0,No,In-Game Promo,Yes
P5980,32.0,Canada,Bangalore,FIFA 24,Battle Royale,Zombies,PC,Gaming PC,PlayStation Store,2021,2022-01-25,2022-05-25,11:27:00,13:24:00,117,49.62,1,49.62,Free,Solo,0,No,Influencer,Yes
P5981,25.0,Germany,Bangalore,Apex Legends,Adventure,Ranked,Console,iPhone 14,PlayStation Store,2023,2024-06-27,2024-12-01,16:33:00,18:15:00,102,,2,80.46,Free,,0,No,YouTube,Yes
P5982,19.0,Canada,Delhi,FIFA 24,Adventure,Ranked,Console,Switch,Steam,2022,2023-11-07,2024-09-13,08:52:00,09:20:00,28,23.03,3,69.09,VIP,Ranked,0,No,Referral,Yes
P5983,,India,Chennai,Minecraft,Sports,Team Deathmatch,PC,Gaming PC,PlayStation Store,2019,2023-05-07,2024-01-03,10:21:00,12:35:00,134,92.37,4,369.48,Free,Team,0,No,Referral,Yes
P5984,35.0,UK,Kolkata,Call of Duty,Battle Royale,Team Deathmatch,Console,Android Tablet,PlayStation Store,2018,2020-02-19,2024-10-17,20:51:00,23:45:00,174,,3,409.08,VIP,Ranked,2,No,Influencer,Yes
P5985,41.0,Canada,Hyderabad,FIFA 24,Strategy,Battle Royale,Console,Switch,Company Website,2018,2019-11-30,2021-08-24,13:28:00,16:09:00,161,,1,19.83,Premium,Solo,2,No,In-Game Promo,Yes
P5986,,UK,Kolkata,Fortnite,Adventure,Ranked,PC,Gaming PC,Company Website,2018,2022-01-18,2024-05-10,15:53:00,18:49:00,176,86.75,2,173.5,Free,Team,2,No,Influencer,Yes
P5987,40.0,Canada,Chennai,Apex Legends,Survival,Zombies,Console,,Company Website,2018,2023-07-29,2024-12-09,08:01:00,08:39:00,38,34.83,5,174.15,Free,Solo,0,No,Ads,Yes
P5988,18.0,,Bangalore,PUBG,Adventure,Battle Royale,Mobile,Switch,App Store,2021,2021-05-25,2023-02-23,15:25:00,17:06:00,101,183.06,5,915.3,Premium,,0,No,In-Game Promo,Yes
P5989,20.0,Canada,Delhi,Fortnite,,Battle Royale,Console,iPhone 14,App Store,2024,2024-03-07,2025-02-27,23:04:00,00:30:00,-1354,141.77 USD,4,567.08,Premium,Ranked,0,No,YouTube,Yes
P5990,32.0,UK,Hyderabad,PUBG,Adventure,Battle Royale,Console,PS5,PlayStation Store,2021,2023-06-16,2024-10-04,09:42:00,12:22:00,160,187.59,2,375.18,VIP,Solo,0,No,In-Game Promo,Yes
P5991,42.0,Brazil,Delhi,Apex Legends,Battle Royale,Ranked,Mobile,Android Tablet,Company Website,2020,2022-10-19,2023-12-14,14:51:00,17:09:00,138,,5,302.75,Premium,Solo,1,No,In-Game Promo,Yes
P5992,30.0,,Bangalore,FIFA 24,Sports,Battle Royale,Console,Xbox Series X,App Store,2021,2021-09-07,2025-06-04,10:58:00,12:07:00,69,61.02,1,61.02,Free,Team,0,No,Referral,No
P5993,44.0,Germany,Bangalore,FIFA 24,FPS,Team Deathmatch,PC,Xbox Series X,Steam,2024,2022-01-11,2025-05-16,09:03:00,10:04:00,61,,5,951.4,Premium,Team,0,No,In-Game Promo,No
P5994,27.0,Canada,Bangalore,FIFA 24,FPS,Solo,Console,Android Tablet,App Store,2019,2023-09-25,2024-01-16,12:14:00,14:13:00,119,74.35,5,371.75,Premium,,0,No,YouTube,Yes
P5995,44.0,UK,Kolkata,Apex Legends,Sports,Solo,Console,,PlayStation Store,2023,2024-01-31,2024-10-31,13:14:00,15:35:00,141,158.27,2,316.54,Free,Solo,1,No,YouTube,Yes
P5996,34.0,USA,Bangalore,Fortnite,Adventure,Solo,PC,Android Tablet,App Store,2024,2024-04-20,2025-01-13,22:44:00,23:27:00,43,198.12,5,990.6,Free,,0,No,In-Game Promo,Yes
P5997,36.0,UK,Hyderabad,Fortnite,Survival,Team Deathmatch,Console,Android Tablet,Steam,2021,2020-12-02,2025-02-01,08:38:00,10:32:00,114,86.5,2,173.0,VIP,Team,0,No,Influencer,Yes
P5998,34.0,Germany,Chennai,PUBG,Sports,Battle Royale,Console,Gaming PC,App Store,2023,2019-01-31,2025-03-25,09:32:00,11:36:00,124,12.79,3,38.37,Premium,Solo,0,No,YouTube,Yes
P5999,22.0,Brazil,Kolkata,Minecraft,Sports,Team Deathmatch,Mobile,ps5,App Store,2024,2022-08-06,2024-04-12,15:36:00,16:21:00,45,147.91,3,443.73,Free,Team,0,No,In-Game Promo,Yes
P6000,37.0,Canada,Delhi,Fortnite,Adventure,Battle Royale,PC,Gaming PC,App Store,2023,2021-05-12,2022-07-16,11:53:00,12:42:00,49,122.53,5,612.65,VIP,,3,Yes,YouTube,Yes
P6001,24.0,USA,Bangalore,Minecraft,FPS,Solo,PC,Gaming PC,Company Website,2023,2020-08-13,2025-03-13,14:59:00,16:29:00,90,161.58,1,161.58,Premium,Team,0,No,Influencer,Yes
P6002,31.0,Brazil,Chennai,Minecraft,Adventure,Zombies,Console,iPhone 14,App Store,2024,2021-02-02,2022-08-07,15:44:00,16:29:00,45,58.82,2,117.64,Free,Solo,0,No,Ads,Yes
P6003,17.0,UK,Delhi,Fortnite,Sports,Ranked,Console,iPhone 14,Steam,2020,2024-08-14,2024-08-27,16:50:00,19:41:00,171,39.34,3,118.02,Premium,Team,0,No,Ads,Yes
P6004,14.0,Brazil,Pune,Apex Legends,,Solo,Mobile,PlayStation 5,App Store,2019,2019-12-28,2021-09-08,18:29:00,20:18:00,109,162.37,2,324.74,Premium,Ranked,0,No,Influencer,Yes
P6005,30.0,Germany,Bangalore,Apex Legends,Survival,Ranked,PC,Android Tablet,PlayStation Store,2019,2021-01-28,2022-07-07,21:59:00,23:45:00,106,39.57,1,39.57,Free,Solo,2,No,Referral,Yes
P6006,36.0,UK,Hyderabad,Call of Duty,Sports,Team Deathmatch,PC,Switch,PlayStation Store,2019,2021-11-25,2025-01-10,22:40:00,00:21:00,-1339,73.02,3,219.06,Premium,Ranked,0,No,Ads,Yes
P6007,25.0,,Chennai,Minecraft,Battle Royale,Ranked,Mobile,Android Tablet,Company Website,2023,2023-04-27,2024-12-23,08:57:00,11:33:00,156,147.53,3,442.59,Premium,Ranked,0,No,Referral,Yes
P6008,16.0,USA,Chennai,Minecraft,Battle Royale,Solo,PC,Android Tablet,Company Website,2024,2024-05-23,2025-06-24,18:24:00,20:29:00,125,94.41,1,94.41,Free,Ranked,2,No,Ads,No
P6009,42.0,India,Pune,Apex Legends,Adventure,Team Deathmatch,Mobile,iPhone 14,Steam,2018,2024-03-23,2024-10-12,19:07:00,20:57:00,110,188.36,2,376.72,Free,Solo,0,No,In-Game Promo,Yes
P6010,27.0,Germany,Chennai,Apex Legends,FPS,Team Deathmatch,Console,,App Store,2022,2023-09-01,2024-05-25,10:07:00,11:22:00,75,nan USD,5,366.8,Premium,Ranked,0,No,Influencer,Yes
P6011,13.0,India,Kolkata,Apex Legends,Adventure,Ranked,PC,PS5,PlayStation Store,2018,2020-09-14,2022-04-20,18:01:00,20:08:00,127,76.34 USD,3,229.02,Premium,Team,0,No,In-Game Promo,Yes
P6012,,UK,Chennai,Minecraft,Sports,Zombies,Mobile,Gaming PC,Company Website,2022,2021-10-04,2023-05-11,09:09:00,09:44:00,35,122.62,1,122.62,VIP,Solo,0,No,Referral,Yes
P6013,30.0,Brazil,Hyderabad,Fortnite,Battle Royale,Solo,Mobile,Gaming PC,PlayStation Store,2022,2019-12-20,2022-01-07,13:06:00,14:14:00,68,111.57,4,446.28,Free,Team,0,No,Influencer,Yes
P6014,20.0,UK,Pune,PUBG,Sports,Ranked,PC,Gaming PC,Steam,2021,2021-10-21,2023-09-03,20:33:00,21:59:00,86,72.21,4,288.84,Free,Solo,3,Yes,In-Game Promo,Yes
