Player_ID,Age,Country,Studio_Region,Game_Title,Genre,Game_Mode,Platform,Device_Type,Sales_Channel,Game_Release_Year,Join_Date,Last_Login,Session_Start_Time,Session_End_Time,Daily_Playtime (mins),In_Game_Purchases ($),Membership_Tier,Favorite_Mode,Support_Tickets_Raised,Refund_Requested,Marketing_Source,Churned,Session_Start_Hour,Session_Interval
P5682,15,UK,Kolkata,Fortnite,FPS,Team Deathmatch,PC,iPhone 14,Company Website,2020,2022-01-20,2023-06-10,17:17:00,17:40:00,23.0,50.59,Premium,Solo,3,Yes,Influencer,Yes,17,17-18
P5683,41,USA,Bangalore,Apex Legends,Sports,Solo,Console,Xbox Series X,PlayStation Store,2025,2023-11-17,2024-08-07,15:36:00,16:07:00,31.0,0.0,Free,Solo,2,No,Influencer,Yes,15,15-16
P5684,33,India,Chennai,PUBG,Strategy,Battle Royale,Mobile,Switch,Company Website,2018,2021-11-09,2024-10-26,18:38:00,20:21:00,103.0,0.0,Premium,Ranked,4,Yes,Referral,Yes,18,18-19
P5685,37,India,Chennai,Apex Legends,Adventure,Team Deathmatch,Mobile,Switch,Company Website,2025,2024-07-25,2025-01-17,16:50:00,17:35:00,45.0,17.15,Premium,Ranked,0,No,In-Game Promo,Yes,16,16-17
P5686,41,India,Pune,PUBG,Sports,Ranked,Console,Switch,Steam,2024,2020-04-24,2023-01-08,10:49:00,11:04:00,15.0,35.78,Free,Ranked,0,No,Ads,Yes,10,10-11
P5687,16,India,Kolkata,FIFA 24,Survival,Battle Royale,Mobile,Switch,App Store,2023,2020-08-29,2021-09-17,10:37:00,11:17:00,40.0,40.19,Premium,Team,2,No,Influencer,Yes,10,10-11
P5688,31,Germany,Delhi,Apex Legends,Survival,Solo,Console,Xbox Series X,Steam,2024,2023-03-28,2024-05-02,17:22:00,17:52:00,30.0,87.89,Free,Ranked,4,Yes,YouTube,Yes,17,17-18
P5689,30,Canada,Hyderabad,Call of Duty,FPS,Battle Royale,Mobile,Ps5,Steam,2019,2023-06-12,2024-10-08,17:52:00,19:25:00,93.0,41.94,Premium,Team,0,No,YouTube,Yes,17,17-18
P5690,45,USA,Pune,Call of Duty,Survival,Ranked,Console,Android Tablet,PlayStation Store,2019,2021-04-08,2023-02-21,12:51:00,14:10:00,79.0,80.17,Free,Solo,0,No,Influencer,Yes,12,12-13
P5691,41,USA,Hyderabad,FIFA 24,Battle Royale,Ranked,Mobile,Xbox Series X,Company Website,2025,2024-01-23,2024-05-04,08:38:00,11:27:00,169.0,186.76,VIP,Solo,1,No,Influencer,Yes,8,8-9
P5692,36,USA,Kolkata,Fortnite,Strategy,Solo,PC,Gaming PC,App Store,2019,2021-12-24,2024-01-20,19:36:00,20:34:00,58.0,71.42,Free,Team,1,No,Ads,Yes,19,19-20
P5693,19,Brazil,Pune,Fortnite,Battle Royale,Team Deathmatch,PC,Xbox,Company Website,2025,2022-07-19,2023-11-25,17:11:00,18:31:00,80.0,70.35,Premium,Solo,3,Yes,Referral,Yes,17,17-18
P5694,37,Brazil,Pune,PUBG,Survival,Solo,PC,Xbox Series X,Steam,2019,2022-01-01,2024-02-04,14:36:00,15:27:00,51.0,141.18,Premium,Ranked,3,Yes,Influencer,Yes,14,14-15
P5695,16,Brazil,Hyderabad,PUBG,Survival,Solo,PC,Gaming PC,PlayStation Store,2023,2020-02-04,2022-03-13,08:39:00,11:04:00,145.0,183.18,Premium,Team,4,Yes,YouTube,Yes,8,8-9
P5696,25,India,Kolkata,Fortnite,Adventure,Team Deathmatch,PC,Switch,Company Website,2023,2023-03-13,2023-06-10,12:34:00,13:19:00,45.0,26.27,Free,Team,0,No,Influencer,Yes,12,12-13
P5697,28,Canada,Chennai,Call of Duty,Sports,Ranked,PC,Gaming PC,PlayStation Store,2022,2021-06-17,2022-07-19,20:52:00,21:38:00,46.0,182.54,Premium,Ranked,3,Yes,Ads,Yes,20,20-21
P5698,29,UK,Chennai,Fortnite,Survival,Team Deathmatch,Mobile,Xbox,App Store,2018,2023-04-30,2025-06-21,14:47:00,17:14:00,147.0,126.09,Premium,Team,0,No,Influencer,No,14,14-15
P5699,31,Brazil,Pune,Fortnite,Adventure,Team Deathmatch,Console,Gaming PC,Company Website,2024,2022-05-25,2023-12-26,14:14:00,14:51:00,37.0,140.61,Free,Ranked,0,No,Ads,Yes,14,14-15
P5700,14,Brazil,Delhi,PUBG,Battle Royale,Team Deathmatch,Console,Xbox Series X,PlayStation Store,2022,2020-05-18,2022-02-06,10:39:00,13:11:00,152.0,143.62,Premium,Solo,0,No,Influencer,Yes,10,10-11
P5701,33,Brazil,Delhi,Fortnite,Strategy,Battle Royale,Console,PS5,PlayStation Store,2018,2023-11-04,2025-03-06,12:53:00,13:59:00,66.0,134.02,VIP,Solo,0,No,Influencer,Yes,12,12-13
P5702,37,Germany,Delhi,Apex Legends,FPS,Solo,Mobile,Android Tablet,PlayStation Store,2024,2022-06-12,2025-02-04,23:45:00,00:50:00,65.0,101.28,Premium,Team,0,No,Influencer,Yes,23,23-24
P5703,39,Canada,Bangalore,Minecraft,Battle Royale,Solo,Mobile,PS5,PlayStation Store,2022,2023-08-01,2025-03-02,08:10:00,09:58:00,108.0,120.16,Premium,Solo,0,No,YouTube,Yes,8,8-9
P5704,13,India,Delhi,FIFA 24,Adventure,Ranked,PC,Android Tablet,Steam,2019,2021-06-15,2021-08-02,13:59:00,16:37:00,158.0,0.0,VIP,Solo,0,No,Ads,Yes,13,13-14
P5705,40,Canada,Kolkata,Apex Legends,Adventure,Zombies,Console,Gaming PC,Company Website,2018,2021-02-25,2025-06-09,10:08:00,12:33:00,145.0,82.13,Premium,Ranked,0,No,Referral,No,10,10-11
P5706,40,UK,Delhi,Minecraft,Sports,Battle Royale,Console,Xbox Series X,App Store,2021,2023-10-15,2024-05-01,13:54:00,14:45:00,51.0,181.63,VIP,Solo,1,No,Ads,Yes,13,13-14
P5707,41,UK,Delhi,Minecraft,Adventure,Zombies,Console,Gaming PC,App Store,2019,2020-10-12,2025-02-17,20:17:00,21:04:00,47.0,111.38,Free,Team,0,No,Referral,Yes,20,20-21
P5708,35,Germany,Chennai,Apex Legends,Survival,Team Deathmatch,Mobile,PS5,Steam,2024,2024-10-15,2025-04-30,11:34:00,12:14:00,40.0,141.2,VIP,Solo,0,No,Ads,Yes,11,11-12
P5709,29,Germany,Kolkata,Call of Duty,FPS,Ranked,Console,Xbox Series X,Company Website,2024,2022-11-26,2023-06-06,14:01:00,15:56:00,115.0,163.49,Premium,Ranked,3,Yes,YouTube,Yes,14,14-15
P5710,31,UK,Delhi,Minecraft,Sports,Solo,Console,Android Tablet,PlayStation Store,2023,2021-11-29,2022-10-17,22:42:00,01:01:00,139.0,0.0,VIP,Ranked,2,No,YouTube,Yes,22,22-23
P5711,17,Germany,Chennai,Minecraft,Survival,Team Deathmatch,PC,Ps5,Steam,2022,2022-02-23,2024-02-25,21:18:00,00:13:00,175.0,198.51,Free,Team,0,No,Influencer,Yes,21,21-22
P5712,20,India,Pune,Apex Legends,Sports,Zombies,Console,Android Tablet,Company Website,2021,2022-06-26,2023-06-27,13:44:00,14:45:00,61.0,71.87,VIP,Team,3,Yes,Ads,Yes,13,13-14
P5713,20,India,Hyderabad,Call of Duty,Sports,Battle Royale,PC,Android Tablet,Steam,2020,2019-07-25,2024-01-21,10:35:00,11:45:00,70.0,0.0,Free,Ranked,1,No,Influencer,Yes,10,10-11
P5714,17,Canada,Hyderabad,Apex Legends,Battle Royale,Ranked,Mobile,Switch,Company Website,2020,2021-10-22,2025-04-27,09:48:00,10:11:00,23.0,157.74,VIP,Solo,0,No,YouTube,Yes,9,9-10
P5715,15,Canada,Pune,PUBG,FPS,Zombies,PC,Switch,Steam,2019,2019-11-21,2022-06-28,23:36:00,01:50:00,134.0,136.37,VIP,Ranked,2,No,Ads,Yes,23,23-24
P5716,41,UK,Hyderabad,Fortnite,Strategy,Team Deathmatch,Console,iPhone 14,App Store,2019,2019-08-08,2020-10-18,08:56:00,09:43:00,47.0,12.68,Premium,Ranked,0,No,Ads,Yes,8,8-9
P5717,41,UK,Bangalore,FIFA 24,Battle Royale,Team Deathmatch,Mobile,iPhone 14,PlayStation Store,2020,2024-07-05,2024-12-12,14:56:00,16:18:00,82.0,102.6,Free,Solo,4,Yes,YouTube,Yes,14,14-15
P5718,44,Brazil,Delhi,Minecraft,Strategy,Ranked,Mobile,Gaming PC,PlayStation Store,2020,2021-08-19,2024-07-22,21:27:00,22:58:00,91.0,34.38,Premium,Team,1,No,Referral,Yes,21,21-22
P5719,30,UK,Bangalore,Minecraft,Survival,Solo,PC,Switch,Company Website,2025,2024-03-25,2024-09-26,15:26:00,16:16:00,50.0,171.41,Free,Team,0,No,YouTube,Yes,15,15-16
P5720,17,India,Delhi,Minecraft,Adventure,Zombies,PC,iPhone 14,Company Website,2023,2023-08-03,2024-12-03,08:58:00,11:13:00,135.0,174.84,Free,Solo,0,No,YouTube,Yes,8,8-9
P5721,36,UK,Bangalore,Call of Duty,Strategy,Solo,Mobile,Android Tablet,PlayStation Store,2021,2022-01-31,2024-08-02,15:07:00,17:38:00,151.0,53.89,Premium,Team,0,No,Referral,Yes,15,15-16
P5722,18,Germany,Bangalore,Apex Legends,Survival,Ranked,PC,Gaming PC,Company Website,2024,2019-03-11,2023-08-01,21:33:00,23:44:00,131.0,0.0,Premium,Team,0,No,Ads,Yes,21,21-22
P5723,23,UK,Hyderabad,Minecraft,Adventure,Zombies,PC,iPhone 14,App Store,2021,2019-09-17,2023-12-12,22:44:00,23:00:00,16.0,0.0,VIP,Solo,0,No,Referral,Yes,22,22-23
P5724,29,India,Kolkata,Apex Legends,Survival,Team Deathmatch,PC,Gaming PC,App Store,2018,2023-03-22,2023-12-17,20:10:00,22:24:00,134.0,0.0,Free,Ranked,0,No,Referral,Yes,20,20-21
P5725,25,India,Hyderabad,Apex Legends,Sports,Ranked,Mobile,Gaming PC,Steam,2025,2024-01-28,2025-02-27,22:28:00,00:13:00,105.0,107.98,Free,Ranked,1,No,Referral,Yes,22,22-23
P5726,44,Brazil,Pune,FIFA 24,Battle Royale,Ranked,Console,iPhone 14,PlayStation Store,2024,2020-05-26,2025-04-21,11:13:00,13:58:00,165.0,0.0,Free,Solo,0,No,Ads,Yes,11,11-12
P5727,38,Canada,Hyderabad,FIFA 24,Sports,Ranked,PC,Android Tablet,Steam,2025,2024-08-30,2025-03-23,23:30:00,00:23:00,53.0,151.08,VIP,Team,2,No,Influencer,Yes,23,23-24
P5728,14,UK,Bangalore,Call of Duty,FPS,Battle Royale,Console,Xbox,App Store,2021,2022-09-03,2023-06-03,18:32:00,19:02:00,30.0,10.47,Free,Solo,1,No,Ads,Yes,18,18-19
P5729,38,USA,Hyderabad,Minecraft,FPS,Team Deathmatch,Console,iPhone 14,PlayStation Store,2025,2021-06-12,2023-03-24,09:05:00,09:28:00,23.0,0.0,Free,Team,0,No,In-Game Promo,Yes,9,9-10
P5730,34,Brazil,Kolkata,Apex Legends,Battle Royale,Zombies,PC,iPhone 14,PlayStation Store,2022,2022-02-11,2022-10-20,13:15:00,14:41:00,86.0,106.56,Free,Team,0,No,YouTube,Yes,13,13-14
P5731,33,Canada,Bangalore,FIFA 24,FPS,Solo,Mobile,Xbox Series X,App Store,2022,2022-12-24,2024-09-15,22:46:00,23:24:00,38.0,17.77,Premium,Ranked,2,No,Ads,Yes,22,22-23
P5732,21,India,Hyderabad,PUBG,Survival,Ranked,Console,Xbox Series X,Steam,2021,2022-06-08,2025-03-27,18:09:00,20:29:00,140.0,192.41,Free,Ranked,4,Yes,Ads,Yes,18,18-19
P5733,30,USA,Pune,Call of Duty,Adventure,Battle Royale,Console,iPhone 14,Company Website,2019,2020-05-15,2022-09-30,17:19:00,18:33:00,74.0,41.28,Free,Ranked,0,No,In-Game Promo,Yes,17,17-18
P5734,27,Germany,Hyderabad,PUBG,Adventure,Zombies,Mobile,Xbox Series X,Steam,2022,2020-02-14,2020-03-12,16:57:00,17:25:00,28.0,78.11,Free,Team,2,No,Influencer,Yes,16,16-17
P5735,25,India,Bangalore,Minecraft,Adventure,Zombies,Console,iPhone 14,Company Website,2019,2019-11-02,2023-05-08,19:13:00,19:37:00,24.0,103.85,VIP,Team,0,No,Referral,Yes,19,19-20
P5736,17,Canada,Chennai,FIFA 24,Sports,Battle Royale,Mobile,iPhone 14,PlayStation Store,2024,2020-06-09,2021-01-09,08:12:00,10:11:00,119.0,14.93,VIP,Team,0,No,YouTube,Yes,8,8-9
P5737,29,India,Kolkata,Fortnite,Survival,Battle Royale,PC,iPhone 14,Company Website,2020,2021-08-02,2024-04-07,21:13:00,22:36:00,83.0,65.35,Free,Team,2,No,Influencer,Yes,21,21-22
P5738,26,UK,Kolkata,Minecraft,Strategy,Battle Royale,Console,Xbox Series X,PlayStation Store,2025,2024-02-20,2024-07-03,09:31:00,11:34:00,123.0,79.14,VIP,Ranked,2,No,YouTube,Yes,9,9-10
P5739,32,UK,Kolkata,Minecraft,Strategy,Ranked,PC,Switch,App Store,2022,2022-03-09,2025-05-31,18:47:00,19:19:00,32.0,0.0,Free,Team,2,No,Referral,No,18,18-19
P5740,24,Germany,Hyderabad,PUBG,Sports,Ranked,Mobile,Gaming PC,Company Website,2019,2019-01-27,2019-09-15,18:39:00,19:58:00,79.0,167.34,VIP,Team,3,Yes,Influencer,Yes,18,18-19
P5741,15,Brazil,Delhi,Minecraft,Sports,Battle Royale,PC,Switch,Company Website,2020,2024-09-19,2025-03-14,09:09:00,09:24:00,15.0,103.92,VIP,Ranked,1,No,Influencer,Yes,9,9-10
P5742,31,Germany,Bangalore,Fortnite,Sports,Ranked,Mobile,Switch,PlayStation Store,2024,2024-10-20,2025-01-20,23:34:00,01:34:00,120.0,7.56,Free,Ranked,0,No,Referral,Yes,23,23-24
P5743,26,Germany,Chennai,PUBG,Strategy,Zombies,Mobile,Android Tablet,Company Website,2024,2024-04-08,2024-09-25,08:19:00,09:50:00,91.0,0.0,Premium,Solo,2,No,Influencer,Yes,8,8-9
P5744,44,USA,Bangalore,Apex Legends,Strategy,Ranked,PC,Xbox Series X,PlayStation Store,2025,2021-07-09,2024-09-11,09:37:00,12:28:00,171.0,180.72,VIP,Ranked,1,No,In-Game Promo,Yes,9,9-10
P5745,42,USA,Delhi,Apex Legends,Sports,Team Deathmatch,Mobile,Xbox Series X,PlayStation Store,2018,2022-03-27,2024-02-20,10:02:00,11:49:00,107.0,107.2,Free,Team,1,No,In-Game Promo,Yes,10,10-11
P5746,40,India,Bangalore,FIFA 24,Sports,Battle Royale,Console,PS5,Company Website,2018,2022-12-04,2023-11-28,08:31:00,10:46:00,135.0,101.98,Free,Team,4,Yes,YouTube,Yes,8,8-9
P5747,36,Canada,Chennai,Call of Duty,Adventure,Zombies,Console,Android Tablet,PlayStation Store,2023,2019-07-02,2021-05-25,21:49:00,23:34:00,105.0,30.88,VIP,Ranked,3,Yes,Ads,Yes,21,21-22
P5748,33,Brazil,Delhi,Fortnite,FPS,Team Deathmatch,Mobile,Gaming PC,Company Website,2019,2019-07-17,2020-09-25,15:02:00,16:52:00,110.0,87.74,Free,Ranked,0,No,Influencer,Yes,15,15-16
P5749,37,USA,Bangalore,Minecraft,Strategy,Battle Royale,Mobile,Xbox Series X,PlayStation Store,2019,2023-07-05,2024-07-09,10:16:00,11:04:00,48.0,0.0,Free,Team,4,Yes,Referral,Yes,10,10-11
P5750,22,Brazil,Kolkata,FIFA 24,FPS,Team Deathmatch,Console,iPhone 14,PlayStation Store,2021,2022-06-06,2024-06-12,13:19:00,15:29:00,130.0,144.89,Premium,Ranked,2,No,Ads,Yes,13,13-14
P5751,42,USA,Pune,Apex Legends,FPS,Ranked,Mobile,iPhone 14,App Store,2021,2021-08-18,2022-05-29,14:48:00,15:29:00,41.0,190.33,Free,Solo,4,Yes,YouTube,Yes,14,14-15
P5752,30,Canada,Chennai,Apex Legends,Adventure,Ranked,Console,PS5,Company Website,2022,2023-04-28,2024-09-08,16:03:00,18:56:00,173.0,1.88,Free,Team,0,No,Influencer,Yes,16,16-17
P5753,28,India,Bangalore,PUBG,Battle Royale,Battle Royale,PC,Switch,Steam,2019,2020-05-13,2025-04-21,18:00:00,20:27:00,147.0,0.0,Premium,Ranked,0,No,Ads,Yes,18,18-19
P5754,19,UK,Bangalore,Apex Legends,Battle Royale,Solo,Console,iPhone 14,Company Website,2022,2019-12-23,2021-07-22,19:52:00,22:03:00,131.0,57.27,Free,Ranked,3,Yes,In-Game Promo,Yes,19,19-20
P5755,33,Germany,Delhi,Apex Legends,FPS,Team Deathmatch,PC,iPhone 14,App Store,2025,2024-02-25,2024-12-09,22:15:00,23:21:00,66.0,16.49,Premium,Team,4,Yes,YouTube,Yes,22,22-23
P5756,25,India,Kolkata,Minecraft,Sports,Solo,PC,Gaming PC,Steam,2025,2022-01-13,2024-10-27,11:13:00,11:47:00,34.0,50.71,VIP,Team,1,No,Influencer,Yes,11,11-12
P5757,18,Brazil,Kolkata,Fortnite,Adventure,Battle Royale,Mobile,Switch,Company Website,2021,2019-06-04,2024-05-18,19:02:00,20:23:00,81.0,88.26,Premium,Ranked,1,No,YouTube,Yes,19,19-20
P5758,20,UK,Bangalore,Apex Legends,Sports,Solo,PC,PS5,Steam,2023,2023-01-02,2025-02-18,15:04:00,17:39:00,155.0,74.31,Premium,Team,0,No,Ads,Yes,15,15-16
P5759,38,UK,Pune,Apex Legends,Sports,Solo,Mobile,Android Tablet,App Store,2022,2021-03-15,2024-08-20,22:48:00,00:39:00,111.0,31.28,Premium,Ranked,3,Yes,In-Game Promo,Yes,22,22-23
P5760,44,UK,Chennai,FIFA 24,Strategy,Solo,PC,Ps5,App Store,2019,2021-08-16,2024-10-31,18:06:00,20:56:00,170.0,2.54,Free,Ranked,0,No,Influencer,Yes,18,18-19
P5761,27,India,Chennai,FIFA 24,Strategy,Team Deathmatch,PC,Ps5,PlayStation Store,2021,2021-01-07,2022-07-08,10:22:00,10:59:00,37.0,0.0,Premium,Solo,0,No,In-Game Promo,Yes,10,10-11
P5762,26,India,Hyderabad,Minecraft,Strategy,Team Deathmatch,Console,PS5,PlayStation Store,2023,2022-01-05,2022-09-03,18:01:00,20:29:00,148.0,175.22,Free,Team,1,No,Influencer,Yes,18,18-19
P5763,25,Brazil,Delhi,Minecraft,Adventure,Team Deathmatch,Console,PS5,Company Website,2021,2022-12-22,2025-06-03,12:23:00,13:14:00,51.0,0.0,Premium,Solo,4,Yes,YouTube,No,12,12-13
P5764,37,UK,Delhi,Call of Duty,Strategy,Team Deathmatch,PC,Switch,Company Website,2025,2019-10-02,2023-10-16,22:48:00,01:19:00,151.0,128.45,Premium,Solo,0,No,Ads,Yes,22,22-23
P5765,18,Brazil,Hyderabad,Call of Duty,Adventure,Battle Royale,Mobile,Xbox Series X,Company Website,2021,2023-03-14,2024-01-28,15:10:00,16:50:00,100.0,100.56,VIP,Team,0,No,Referral,Yes,15,15-16
P5766,21,Brazil,Hyderabad,Minecraft,Sports,Solo,Console,iPhone 14,Steam,2024,2020-03-30,2023-12-07,20:24:00,23:17:00,173.0,131.16,Free,Team,1,No,Ads,Yes,20,20-21
P5767,43,UK,Bangalore,Fortnite,Adventure,Ranked,PC,Switch,App Store,2023,2021-11-29,2022-08-21,12:32:00,15:16:00,164.0,0.0,Premium,Team,0,No,Referral,Yes,12,12-13
P5768,40,India,Bangalore,Minecraft,Adventure,Zombies,Mobile,Xbox Series X,Company Website,2018,2021-03-06,2024-01-29,12:04:00,14:10:00,126.0,85.61,Premium,Ranked,3,Yes,YouTube,Yes,12,12-13
P5769,17,Germany,Pune,Apex Legends,Survival,Battle Royale,Mobile,Switch,Company Website,2018,2022-08-30,2025-02-08,10:00:00,11:52:00,112.0,32.98,Premium,Team,0,No,Influencer,Yes,10,10-11
P5770,22,USA,Hyderabad,PUBG,Battle Royale,Battle Royale,PC,Xbox Series X,App Store,2024,2024-06-02,2024-12-11,23:31:00,00:35:00,64.0,162.76,VIP,Ranked,4,Yes,Ads,Yes,23,23-24
P5771,13,Canada,Chennai,FIFA 24,Battle Royale,Battle Royale,Mobile,iPhone 14,App Store,2019,2023-02-18,2025-01-23,20:38:00,23:14:00,156.0,179.27,Premium,Solo,1,No,Referral,Yes,20,20-21
P5772,31,Brazil,Pune,FIFA 24,Battle Royale,Battle Royale,Mobile,Android Tablet,Steam,2021,2020-09-17,2022-08-02,14:26:00,15:08:00,42.0,62.34,Premium,Ranked,0,No,Ads,Yes,14,14-15
P5773,33,Brazil,Chennai,FIFA 24,Strategy,Battle Royale,Console,Gaming PC,PlayStation Store,2022,2019-09-10,2022-12-01,21:26:00,23:11:00,105.0,11.27,Premium,Ranked,2,No,Referral,Yes,21,21-22
P5774,45,Brazil,Kolkata,PUBG,Battle Royale,Battle Royale,PC,Gaming PC,Company Website,2018,2023-04-01,2024-05-05,14:44:00,15:20:00,36.0,71.48,Free,Team,0,No,Influencer,Yes,14,14-15
P5775,31,Germany,Delhi,Fortnite,Strategy,Zombies,PC,iPhone 14,Company Website,2024,2019-09-10,2022-08-26,16:56:00,18:48:00,112.0,122.44,Premium,Team,0,No,YouTube,Yes,16,16-17
P5776,43,Germany,Delhi,Fortnite,Survival,Battle Royale,Console,Gaming PC,Company Website,2024,2020-05-10,2023-12-11,20:41:00,23:18:00,157.0,0.0,Premium,Ranked,2,No,Ads,Yes,20,20-21
P5777,22,Brazil,Bangalore,Call of Duty,Adventure,Team Deathmatch,PC,Gaming PC,Company Website,2020,2020-04-18,2022-04-03,20:52:00,22:29:00,97.0,102.32,Premium,Solo,0,No,Influencer,Yes,20,20-21
P5778,27,UK,Delhi,Call of Duty,Sports,Zombies,Mobile,PS5,PlayStation Store,2024,2021-09-19,2022-03-01,23:28:00,01:33:00,125.0,36.12,Free,Ranked,0,No,Influencer,Yes,23,23-24
P5779,30,India,Delhi,Call of Duty,Strategy,Ranked,Console,PS5,Steam,2022,2023-02-06,2023-02-14,21:55:00,23:42:00,107.0,111.6,Free,Ranked,0,No,Influencer,Yes,21,21-22
P5780,34,UK,Pune,Fortnite,Survival,Team Deathmatch,Console,Gaming PC,App Store,2019,2022-09-04,2024-09-08,22:00:00,00:47:00,167.0,124.23,Free,Team,2,No,In-Game Promo,Yes,22,22-23
P5781,30,UK,Kolkata,Call of Duty,Survival,Solo,Mobile,Gaming PC,Steam,2018,2021-10-31,2022-01-29,08:37:00,10:16:00,99.0,79.91,Premium,Team,1,No,YouTube,Yes,8,8-9
P5782,34,UK,Hyderabad,Minecraft,Battle Royale,Zombies,Console,Switch,App Store,2019,2022-10-27,2023-01-23,20:26:00,21:05:00,39.0,150.89,Premium,Team,1,No,Referral,Yes,20,20-21
P5783,18,Canada,Hyderabad,Apex Legends,Strategy,Solo,PC,Switch,Company Website,2020,2020-03-11,2023-10-09,23:24:00,00:46:00,82.0,10.54,VIP,Solo,0,No,Referral,Yes,23,23-24
P5784,41,Canada,Kolkata,FIFA 24,FPS,Solo,Mobile,Switch,PlayStation Store,2019,2021-11-08,2023-09-12,17:28:00,19:56:00,148.0,12.8,Premium,Team,1,No,YouTube,Yes,17,17-18
P5785,22,India,Chennai,Apex Legends,Battle Royale,Zombies,Console,Switch,Company Website,2022,2020-07-04,2020-11-29,22:01:00,22:18:00,17.0,134.11,Premium,Ranked,3,Yes,YouTube,Yes,22,22-23
P5786,19,Canada,Pune,Apex Legends,Adventure,Team Deathmatch,PC,PS5,Steam,2019,2023-08-02,2024-04-02,20:02:00,21:00:00,58.0,1.34,Free,Ranked,0,No,Influencer,Yes,20,20-21
P5787,16,UK,Pune,Call of Duty,Adventure,Ranked,Mobile,Android Tablet,Company Website,2023,2024-01-21,2024-03-24,21:07:00,23:45:00,158.0,74.99,Premium,Ranked,2,No,Referral,Yes,21,21-22
P5788,16,UK,Hyderabad,Minecraft,Survival,Ranked,Mobile,Android Tablet,App Store,2019,2022-04-24,2022-09-03,08:34:00,11:09:00,155.0,37.3,Premium,Solo,2,No,YouTube,Yes,8,8-9
P5789,41,UK,Kolkata,Minecraft,Survival,Ranked,PC,Gaming PC,PlayStation Store,2021,2021-12-20,2023-08-26,09:40:00,11:00:00,80.0,106.13,Free,Team,2,No,Influencer,Yes,9,9-10
P5790,28,Germany,Chennai,Minecraft,Adventure,Solo,Console,iPhone 14,PlayStation Store,2022,2023-07-07,2024-01-27,17:12:00,17:43:00,31.0,73.78,Premium,Ranked,0,No,In-Game Promo,Yes,17,17-18
P5791,16,Canada,Hyderabad,PUBG,Adventure,Battle Royale,Console,PS5,Company Website,2020,2019-12-06,2024-10-06,20:29:00,21:31:00,62.0,148.26,Premium,Team,2,No,YouTube,Yes,20,20-21
P5792,14,Canada,Bangalore,Call of Duty,Battle Royale,Ranked,PC,Switch,App Store,2022,2020-11-08,2021-03-14,23:40:00,00:54:00,74.0,170.21,Premium,Ranked,0,No,Ads,Yes,23,23-24
P5793,13,Canada,Hyderabad,Apex Legends,Survival,Ranked,Mobile,Switch,App Store,2019,2023-06-07,2024-06-08,12:34:00,14:04:00,90.0,62.02,VIP,Ranked,0,No,In-Game Promo,Yes,12,12-13
P5794,44,Canada,Delhi,PUBG,Adventure,Team Deathmatch,Mobile,Android Tablet,Steam,2021,2020-08-27,2024-09-23,15:59:00,18:28:00,149.0,0.0,Premium,Solo,0,No,Ads,Yes,15,15-16
P5795,36,Canada,Kolkata,PUBG,Strategy,Team Deathmatch,Mobile,Xbox Series X,App Store,2022,2019-12-07,2023-03-22,14:11:00,14:36:00,25.0,0.0,VIP,Ranked,0,No,YouTube,Yes,14,14-15
P5796,30,Canada,Hyderabad,Fortnite,Strategy,Team Deathmatch,PC,Gaming PC,App Store,2021,2024-01-11,2025-04-18,10:20:00,12:31:00,131.0,139.04,Premium,Solo,0,No,Ads,Yes,10,10-11
P5797,25,Brazil,Delhi,Fortnite,Strategy,Battle Royale,Mobile,PS5,Company Website,2020,2021-04-26,2025-02-02,10:51:00,12:14:00,83.0,61.71,VIP,Ranked,4,Yes,In-Game Promo,Yes,10,10-11
P5798,32,Germany,Delhi,PUBG,Strategy,Battle Royale,PC,iPhone 14,Company Website,2020,2023-03-31,2023-05-20,17:57:00,19:24:00,87.0,155.5,Premium,Team,1,No,Referral,Yes,17,17-18
P5799,15,USA,Chennai,Minecraft,FPS,Ranked,Mobile,Android Tablet,Steam,2020,2022-11-02,2024-08-23,15:58:00,17:47:00,109.0,28.78,VIP,Team,0,No,Ads,Yes,15,15-16
P5800,22,UK,Pune,PUBG,Survival,Team Deathmatch,Mobile,Gaming PC,PlayStation Store,2024,2024-10-02,2025-04-03,21:20:00,23:08:00,108.0,164.6,VIP,Ranked,0,No,YouTube,Yes,21,21-22
P5801,28,India,Pune,FIFA 24,Battle Royale,Solo,PC,iPhone 14,Company Website,2022,2023-01-13,2023-06-24,13:02:00,14:15:00,73.0,122.48,Free,Team,3,Yes,Referral,Yes,13,13-14
P5802,28,India,Kolkata,PUBG,Sports,Solo,PC,iPhone 14,PlayStation Store,2024,2020-12-02,2022-09-19,17:50:00,19:32:00,102.0,106.46,Premium,Ranked,1,No,YouTube,Yes,17,17-18
P5803,24,India,Pune,PUBG,Sports,Team Deathmatch,Mobile,Switch,App Store,2025,2023-05-30,2024-10-16,20:01:00,21:00:00,59.0,153.95,Free,Solo,0,No,YouTube,Yes,20,20-21
P5804,25,USA,Bangalore,FIFA 24,Strategy,Solo,Mobile,Android Tablet,Steam,2021,2024-05-08,2024-07-31,11:31:00,14:08:00,157.0,104.24,Premium,Solo,0,No,YouTube,Yes,11,11-12
P5805,16,UK,Delhi,PUBG,Strategy,Battle Royale,Mobile,Gaming PC,Steam,2025,2021-10-26,2024-10-23,18:51:00,19:53:00,62.0,113.36,Free,Team,0,No,Referral,Yes,18,18-19
